user_id,session_id,ui_version,time_spent_seconds,page_clicks,scroll_depth,datetime
714,714_2475,Old,235,6,0.67,2025-06-20 20:09:30
714,714_9175,New,217,8,0.61,2025-06-04 16:13:20
715,715_8919,New,274,5,0.83,2025-06-15 17:56:59
715,715_5930,Old,290,3,0.44,2025-06-23 03:46:20
715,715_8451,New,317,4,0.9,2025-06-28 23:03:36
715,715_3804,Old,188,7,0.64,2025-06-21 16:27:05
716,716_6075,New,308,5,0.89,2025-06-28 00:20:04
716,716_3027,Old,315,9,0.56,2025-06-04 06:45:31
716,716_7561,Old,288,4,0.58,2025-06-24 00:59:43
716,716_5340,Old,118,5,0.68,2025-06-29 22:43:12
717,717_2101,New,255,13,0.89,2025-06-20 12:14:59
717,717_9981,New,275,3,0.78,2025-06-21 02:05:39
717,717_7373,New,247,4,0.61,2025-06-21 12:19:39
718,718_2206,New,310,10,0.89,2025-06-26 15:38:12
718,718_6036,Old,250,3,0.63,2025-06-30 02:17:03
718,718_3475,New,379,9,0.74,2025-06-26 21:01:36
718,718_6391,New,141,6,0.83,2025-06-10 23:34:54
719,719_1453,Old,219,6,0.61,2025-06-04 08:42:19
719,719_3817,New,302,2,0.74,2025-06-30 17:56:30
719,719_4402,Old,259,5,0.48,2025-06-13 03:12:02
719,719_1782,Old,297,4,0.52,2025-06-03 07:46:54
720,720_5383,Old,288,4,0.44,2025-06-03 12:14:42
720,720_9813,New,261,9,0.64,2025-06-05 20:30:34
720,720_6005,Old,245,6,0.55,2025-06-14 14:42:25
720,720_1160,Old,222,4,0.5,2025-06-14 18:15:37
721,721_1315,New,238,4,0.82,2025-06-21 20:24:52
721,721_9662,Old,229,3,0.59,2025-06-16 02:03:05
722,722_7995,Old,236,3,0.48,2025-06-23 17:55:52
722,722_4435,New,301,7,0.83,2025-06-11 19:52:23
722,722_1213,New,319,1,0.67,2025-06-03 09:36:02
723,723_6860,Old,203,4,0.49,2025-06-10 18:35:44
723,723_7230,New,267,8,0.83,2025-06-28 00:15:16
723,723_8164,Old,235,3,0.53,2025-06-09 18:07:06
723,723_5883,Old,233,10,0.67,2025-06-15 14:53:03
724,724_2600,New,315,5,0.66,2025-06-05 20:21:54
725,725_3805,Old,175,4,0.67,2025-06-17 19:58:02
726,726_2885,New,336,5,0.82,2025-06-17 09:58:54
727,727_1359,New,186,6,0.77,2025-06-19 04:34:08
727,727_6482,New,182,4,0.83,2025-06-22 14:51:11
727,727_2294,New,308,5,0.85,2025-06-18 10:06:58
728,728_3768,New,320,5,0.85,2025-06-02 04:05:15
728,728_7654,Old,182,3,0.59,2025-06-20 09:39:43
728,728_3298,Old,234,9,0.58,2025-06-10 07:11:37
729,729_7286,New,285,13,0.87,2025-06-01 06:18:18
730,730_6530,Old,150,3,0.44,2025-06-28 11:32:52
730,730_4994,New,253,3,0.62,2025-06-09 02:27:23
730,730_8442,Old,146,10,0.64,2025-06-07 08:45:51
730,730_2797,New,215,10,0.72,2025-06-12 07:37:22
731,731_7019,New,273,5,0.81,2025-06-26 07:24:56
731,731_9652,Old,199,2,0.46,2025-06-15 01:19:23
731,731_7248,Old,213,3,0.59,2025-06-20 07:42:51
732,732_4967,New,360,6,0.8,2025-06-10 23:53:49
733,733_9112,Old,138,5,0.6,2025-06-24 01:32:15
734,734_2903,Old,237,3,0.63,2025-06-17 09:01:59
734,734_7455,New,302,9,0.87,2025-06-21 03:20:20
734,734_8203,Old,264,2,0.5,2025-06-29 08:15:45
734,734_8206,New,291,8,0.87,2025-06-25 08:35:06
735,735_8564,Old,283,8,0.63,2025-06-22 09:58:16
735,735_8022,Old,189,5,0.63,2025-06-08 03:08:17
736,736_6670,New,299,8,0.8,2025-06-05 13:48:09
736,736_1727,Old,232,2,0.57,2025-06-20 15:51:21
736,736_3560,Old,287,6,0.46,2025-06-20 15:03:03
737,737_8597,Old,258,4,0.61,2025-06-15 16:36:02
737,737_6297,New,188,3,0.7,2025-06-30 17:39:33
737,737_2128,New,338,6,0.87,2025-06-18 07:26:23
737,737_8261,New,310,5,0.8,2025-06-04 22:43:13
738,738_3962,Old,189,6,0.64,2025-06-27 12:59:51
739,739_5073,New,333,5,0.6,2025-06-12 08:21:26
740,740_4903,New,171,7,0.62,2025-06-29 23:19:17
740,740_9209,New,224,9,0.68,2025-06-23 11:38:42
740,740_5189,New,270,1,0.78,2025-06-21 00:20:43
740,740_7023,New,347,2,0.67,2025-06-17 15:37:49
741,741_1881,New,191,6,0.81,2025-06-30 11:53:49
741,741_3515,New,326,7,0.76,2025-06-06 14:31:22
741,741_2200,Old,184,4,0.55,2025-06-08 06:04:23
742,742_9152,New,245,2,0.76,2025-06-24 08:58:57
742,742_6700,New,268,8,0.85,2025-06-07 06:51:28
743,743_1854,Old,235,5,0.62,2025-06-17 02:12:54
743,743_4962,Old,228,5,0.61,2025-06-19 02:38:11
744,744_9398,Old,176,7,0.68,2025-06-06 00:38:24
745,745_2813,New,259,10,0.73,2025-06-08 08:03:20
745,745_7934,New,340,10,0.64,2025-06-02 03:11:38
745,745_7630,Old,208,9,0.52,2025-06-14 21:37:54
746,746_6267,Old,316,4,0.54,2025-06-28 01:03:34
746,746_5499,New,236,8,0.71,2025-06-27 08:18:45
747,747_7905,New,290,6,0.76,2025-06-18 17:00:24
747,747_6477,New,256,8,0.72,2025-06-20 21:40:45
747,747_6039,New,278,7,0.66,2025-06-02 10:30:06
748,748_2497,Old,197,6,0.62,2025-06-29 13:33:13
748,748_8834,New,233,2,0.86,2025-06-21 03:42:45
748,748_1642,Old,177,6,0.59,2025-06-21 10:09:09
749,749_6056,Old,192,8,0.49,2025-06-01 09:38:46
750,750_1797,New,175,10,0.84,2025-06-11 14:00:48
750,750_9880,New,182,2,0.66,2025-06-02 10:51:49
751,751_9035,Old,211,4,0.49,2025-06-03 17:40:15
751,751_7721,Old,188,4,0.57,2025-06-26 02:33:44
751,751_5433,New,351,6,0.69,2025-06-04 19:36:58
751,751_6033,New,199,4,0.87,2025-06-03 23:57:22
752,752_6767,Old,241,3,0.5,2025-06-06 16:39:09
753,753_6332,New,144,8,0.67,2025-06-23 11:07:49
753,753_4625,New,244,4,0.62,2025-06-09 13:04:03
754,754_8116,New,231,6,0.82,2025-06-24 22:28:31
754,754_3821,New,270,6,0.79,2025-06-04 08:35:34
755,755_1637,Old,169,4,0.59,2025-06-12 08:12:06
755,755_2488,New,264,6,0.77,2025-06-25 05:26:52
756,756_8902,New,267,4,0.63,2025-06-14 23:09:55
756,756_1062,New,234,1,0.81,2025-06-12 09:46:15
757,757_8887,Old,330,10,0.65,2025-06-17 12:12:07
757,757_3850,New,307,6,0.63,2025-06-30 06:07:53
758,758_8186,New,209,8,0.89,2025-06-19 23:57:37
758,758_7256,Old,253,5,0.53,2025-06-15 01:49:32
758,758_1721,New,289,4,0.87,2025-06-30 01:05:50
759,759_9818,Old,162,9,0.54,2025-06-25 23:29:38
760,760_9282,Old,134,6,0.53,2025-06-28 15:21:41
760,760_3129,New,234,8,0.87,2025-06-21 02:46:46
760,760_5000,Old,171,5,0.41,2025-06-09 11:10:53
761,761_1819,Old,181,4,0.68,2025-06-15 23:40:03
761,761_4328,Old,43,4,0.69,2025-06-30 23:06:56
761,761_5906,Old,292,5,0.6,2025-06-06 07:42:11
761,761_2982,New,311,6,0.66,2025-06-07 09:33:35
762,762_5680,Old,221,1,0.58,2025-06-08 13:16:53
762,762_8461,Old,236,2,0.42,2025-06-23 16:01:43
763,763_3727,New,155,9,0.81,2025-06-24 20:48:12
764,764_4746,Old,127,12,0.63,2025-06-03 11:21:00
764,764_7402,Old,156,10,0.54,2025-06-14 06:06:53
765,765_1244,New,326,8,0.81,2025-06-06 00:54:04
766,766_9298,Old,246,5,0.68,2025-06-04 17:37:20
766,766_2672,New,206,6,0.78,2025-06-12 21:30:28
766,766_4238,New,244,4,0.66,2025-06-02 11:31:02
767,767_9544,New,322,12,0.85,2025-06-05 22:03:33
768,768_9412,New,277,7,0.79,2025-06-28 06:19:14
768,768_9211,Old,230,5,0.43,2025-06-12 05:43:08
768,768_3042,Old,286,7,0.56,2025-06-13 17:16:22
768,768_1490,New,267,9,0.75,2025-06-16 16:18:07
769,769_1602,New,250,11,0.81,2025-06-18 16:52:03
769,769_3922,Old,214,4,0.43,2025-06-01 06:33:58
769,769_7599,Old,274,2,0.45,2025-06-29 00:13:05
769,769_3646,Old,294,2,0.54,2025-06-20 00:03:47
770,770_8372,Old,190,3,0.6,2025-06-05 19:34:43
771,771_3365,Old,278,3,0.43,2025-06-01 02:04:37
772,772_6748,New,263,8,0.89,2025-06-16 04:46:51
773,773_9045,New,245,7,0.73,2025-06-07 22:03:50
774,774_1894,Old,92,7,0.67,2025-06-18 07:53:07
774,774_3393,Old,178,7,0.47,2025-06-16 02:50:17
774,774_2615,New,237,3,0.88,2025-06-23 13:11:28
774,774_4216,Old,198,2,0.58,2025-06-04 03:12:36
775,775_7047,Old,181,4,0.57,2025-06-14 21:25:04
775,775_6479,Old,239,6,0.52,2025-06-23 07:28:34
776,776_4006,New,305,7,0.76,2025-06-03 07:08:24
777,777_8889,New,263,1,0.76,2025-06-17 06:14:26
778,778_1084,Old,253,9,0.43,2025-06-28 20:33:38
778,778_8669,Old,168,11,0.64,2025-06-30 05:32:12
778,778_2437,New,211,7,0.71,2025-06-11 20:20:24
778,778_3179,Old,228,4,0.57,2025-06-23 18:13:15
779,779_3889,New,295,6,0.62,2025-06-05 10:36:39
779,779_3248,Old,150,3,0.43,2025-06-14 07:59:37
779,779_8026,New,252,4,0.63,2025-06-22 05:17:34
779,779_3197,Old,196,3,0.49,2025-06-16 13:06:32
780,780_1257,Old,243,4,0.51,2025-06-06 00:55:39
780,780_6402,Old,300,9,0.66,2025-06-21 23:31:49
780,780_5112,New,315,5,0.8,2025-06-14 16:48:54
781,781_5038,New,303,2,0.63,2025-06-13 12:45:55
782,782_5966,New,200,7,0.7,2025-06-18 10:38:36
782,782_9067,Old,265,7,0.5,2025-06-10 15:44:30
782,782_7539,Old,301,6,0.57,2025-06-15 08:30:41
783,783_9385,Old,135,6,0.5,2025-06-15 17:09:05
783,783_5945,Old,176,5,0.49,2025-06-26 05:17:26
783,783_9229,Old,229,3,0.64,2025-06-11 04:36:25
783,783_3923,New,256,5,0.85,2025-06-02 01:58:07
784,784_1841,Old,281,4,0.52,2025-06-15 11:30:30
784,784_4960,New,269,4,0.87,2025-06-02 11:18:31
784,784_8545,Old,247,6,0.62,2025-06-01 12:01:56
784,784_1136,New,190,5,0.82,2025-06-20 21:49:16
785,785_4730,Old,155,8,0.49,2025-06-05 12:05:43
785,785_8796,Old,186,3,0.49,2025-06-24 01:14:31
786,786_3648,Old,211,4,0.49,2025-06-23 16:58:49
787,787_3702,Old,283,5,0.5,2025-06-19 07:32:02
787,787_5561,Old,185,6,0.62,2025-06-13 19:04:19
787,787_6630,Old,224,4,0.59,2025-06-05 21:21:09
788,788_6633,Old,250,3,0.43,2025-06-22 14:17:39
788,788_8575,Old,280,5,0.43,2025-06-18 10:46:11
788,788_3012,New,212,8,0.83,2025-06-13 19:15:26
788,788_6209,Old,204,1,0.51,2025-06-18 08:53:56
789,789_3519,Old,261,3,0.69,2025-06-20 15:18:07
789,789_8174,Old,233,9,0.52,2025-06-28 09:57:58
789,789_6813,Old,217,4,0.63,2025-06-29 00:26:41
789,789_2459,New,250,6,0.88,2025-06-17 03:16:28
790,790_3503,Old,204,7,0.5,2025-06-28 14:42:09
790,790_3076,Old,165,7,0.63,2025-06-11 05:55:07
790,790_1673,Old,115,1,0.51,2025-06-05 07:32:09
791,791_2522,Old,240,0,0.45,2025-06-26 17:44:29
791,791_3320,New,226,4,0.9,2025-06-10 03:31:52
792,792_3771,Old,240,4,0.44,2025-06-26 06:11:43
792,792_3065,New,215,8,0.71,2025-06-18 12:55:15
792,792_5138,Old,271,5,0.58,2025-06-30 04:26:44
792,792_6049,Old,215,3,0.46,2025-06-05 23:48:18
793,793_8982,New,206,7,0.78,2025-06-14 21:07:05
794,794_3926,New,226,7,0.61,2025-06-24 22:48:19
794,794_5547,New,232,3,0.78,2025-06-15 05:39:09
794,794_4515,New,216,5,0.63,2025-06-19 12:47:39
794,794_3712,New,361,3,0.87,2025-06-08 16:24:16
795,795_5710,Old,182,7,0.55,2025-06-10 15:56:12
796,796_2891,New,281,7,0.84,2025-06-25 13:33:25
796,796_8190,Old,183,5,0.67,2025-06-01 04:21:25
796,796_8543,Old,166,4,0.69,2025-06-13 11:34:57
797,797_3934,Old,207,5,0.63,2025-06-25 21:17:33
798,798_6858,New,263,12,0.84,2025-06-27 07:13:29
798,798_4174,Old,302,6,0.62,2025-06-30 05:27:58
798,798_3642,New,273,5,0.85,2025-06-01 10:10:23
799,799_1259,New,417,6,0.76,2025-06-07 03:42:49
800,800_6516,New,234,9,0.88,2025-06-13 09:51:59
800,800_3140,Old,178,5,0.48,2025-06-09 20:48:25
800,800_7777,Old,208,7,0.48,2025-06-24 11:44:16
801,801_7332,New,238,8,0.75,2025-06-16 21:54:53
802,802_5242,New,269,11,0.79,2025-06-22 23:26:59
802,802_4941,Old,265,5,0.63,2025-06-04 00:22:09
803,803_5281,New,229,7,0.7,2025-06-05 08:43:27
804,804_9674,New,257,4,0.89,2025-06-18 14:22:59
805,805_3280,New,210,4,0.79,2025-06-06 21:41:14
805,805_2941,New,282,9,0.66,2025-06-15 05:13:54
806,806_7479,New,253,8,0.89,2025-06-26 13:08:23
806,806_5310,New,203,9,0.9,2025-06-22 11:03:45
806,806_3911,Old,175,7,0.55,2025-06-18 21:26:07
806,806_4237,Old,218,5,0.55,2025-06-04 15:50:17
807,807_5637,New,257,5,0.74,2025-06-05 12:02:07
807,807_3660,Old,239,5,0.56,2025-06-01 19:23:50
807,807_1225,Old,207,6,0.69,2025-06-14 11:47:04
807,807_9612,New,320,8,0.85,2025-06-11 16:32:16
808,808_4079,New,270,7,0.83,2025-06-19 23:14:10
809,809_7187,Old,262,6,0.55,2025-06-16 20:28:05
809,809_2460,Old,228,6,0.48,2025-06-16 13:07:26
810,810_8995,Old,219,5,0.55,2025-06-13 16:50:38
811,811_2752,New,356,7,0.82,2025-06-20 06:32:57
811,811_2540,New,197,4,0.69,2025-06-22 08:56:15
811,811_1484,Old,208,4,0.66,2025-06-25 17:40:09
812,812_5540,New,327,4,0.66,2025-06-09 23:19:09
812,812_2028,New,241,6,0.69,2025-06-30 16:16:27
812,812_6859,Old,182,6,0.58,2025-06-02 01:02:46
813,813_7174,New,217,6,0.85,2025-06-05 11:03:44
814,814_1018,New,332,6,0.75,2025-06-20 07:14:16
814,814_6427,New,310,7,0.84,2025-06-28 02:18:19
814,814_8636,Old,222,7,0.41,2025-06-05 10:05:31
814,814_7494,Old,182,4,0.59,2025-06-09 15:53:43
815,815_6187,New,221,4,0.81,2025-06-03 12:11:06
815,815_1047,Old,214,4,0.62,2025-06-09 02:10:49
815,815_7164,New,170,3,0.76,2025-06-01 03:49:31
815,815_8068,New,300,2,0.82,2025-06-15 08:13:24
816,816_6597,New,268,6,0.61,2025-06-18 01:40:35
817,817_1954,New,226,9,0.78,2025-06-23 22:24:00
818,818_6897,Old,158,8,0.42,2025-06-23 17:55:20
818,818_7494,Old,274,7,0.48,2025-06-28 20:24:55
818,818_7005,Old,220,2,0.65,2025-06-15 00:53:16
819,819_6518,Old,198,5,0.51,2025-06-18 13:58:57
819,819_5644,New,172,5,0.83,2025-06-14 10:14:59
819,819_8111,New,223,9,0.8,2025-06-14 05:24:19
819,819_4160,New,239,4,0.8,2025-06-22 18:19:08
820,820_9028,New,176,7,0.87,2025-06-18 20:36:50
821,821_4891,Old,193,7,0.43,2025-06-11 21:18:07
821,821_4864,New,256,9,0.76,2025-06-18 10:10:15
821,821_8051,New,198,4,0.73,2025-06-11 02:26:34
822,822_6713,New,324,7,0.64,2025-06-16 06:45:58
822,822_6785,New,293,6,0.75,2025-06-08 09:24:09
822,822_4469,Old,219,3,0.45,2025-06-02 17:23:23
822,822_5208,New,179,5,0.75,2025-06-21 20:29:12
823,823_6493,New,215,1,0.82,2025-06-11 02:19:49
823,823_5516,New,308,2,0.62,2025-06-20 11:29:42
824,824_3344,New,270,7,0.87,2025-06-11 23:04:21
824,824_2999,New,243,10,0.68,2025-06-04 15:34:47
824,824_8845,New,208,5,0.77,2025-06-14 21:03:01
825,825_2261,Old,234,4,0.68,2025-06-18 23:04:00
825,825_8277,Old,377,2,0.69,2025-06-23 21:38:15
825,825_4198,New,255,4,0.64,2025-06-14 01:15:27
825,825_1121,New,307,6,0.88,2025-06-08 15:37:38
826,826_6129,New,285,2,0.63,2025-06-25 01:51:33
826,826_3899,Old,205,7,0.52,2025-06-08 10:27:51
826,826_9431,New,284,4,0.84,2025-06-16 09:07:03
826,826_8209,Old,195,5,0.61,2025-06-17 21:55:50
827,827_8063,New,309,9,0.63,2025-06-19 15:56:04
827,827_3022,New,279,8,0.8,2025-06-15 22:23:06
827,827_1411,Old,162,7,0.54,2025-06-30 05:06:18
828,828_4250,Old,203,8,0.67,2025-06-20 04:46:58
828,828_9523,New,224,7,0.9,2025-06-16 22:10:08
829,829_3070,Old,232,3,0.44,2025-06-01 04:02:06
829,829_5309,Old,195,4,0.52,2025-06-24 22:17:58
829,829_2360,New,223,6,0.79,2025-06-01 11:54:34
830,830_8547,New,310,0,0.76,2025-06-16 22:27:11
830,830_6985,New,277,8,0.81,2025-06-13 22:31:29
830,830_2117,New,137,5,0.8,2025-06-22 12:18:01
830,830_7081,New,341,6,0.83,2025-06-12 19:21:12
831,831_8834,New,296,7,0.76,2025-06-06 04:05:05
832,832_4992,New,303,6,0.78,2025-06-03 04:33:23
833,833_9422,New,287,8,0.74,2025-06-04 04:50:16
833,833_1122,Old,130,3,0.62,2025-06-29 11:36:24
833,833_5709,Old,204,5,0.51,2025-06-06 23:39:54
834,834_4207,New,180,9,0.8,2025-06-11 17:36:16
834,834_2712,Old,281,3,0.43,2025-06-03 03:17:33
834,834_1602,Old,184,3,0.54,2025-06-12 07:52:49
834,834_7840,Old,145,1,0.44,2025-06-21 13:05:21
835,835_7356,New,227,3,0.84,2025-06-26 00:12:27
836,836_3184,Old,197,2,0.6,2025-06-09 12:02:06
836,836_3340,New,263,5,0.79,2025-06-22 11:02:52
836,836_7996,Old,305,6,0.66,2025-06-18 23:01:27
836,836_8056,New,235,3,0.61,2025-06-24 13:26:49
837,837_4033,Old,278,3,0.47,2025-06-25 19:11:23
837,837_5490,New,288,11,0.83,2025-06-04 08:03:31
837,837_4487,New,264,8,0.71,2025-06-20 23:31:58
838,838_6965,Old,208,5,0.65,2025-06-10 15:29:17
839,839_1139,New,312,4,0.83,2025-06-29 14:09:16
839,839_1983,Old,187,2,0.53,2025-06-15 16:40:22
839,839_5981,Old,238,3,0.52,2025-06-20 18:45:59
839,839_5188,Old,198,3,0.59,2025-06-10 20:35:28
840,840_5127,Old,220,3,0.61,2025-06-23 16:36:02
841,841_5473,Old,190,8,0.62,2025-06-26 17:42:49
841,841_5655,Old,204,9,0.56,2025-06-16 08:38:29
841,841_6209,New,413,2,0.73,2025-06-27 23:59:12
842,842_6713,New,252,9,0.62,2025-06-16 07:21:39
842,842_8792,New,303,4,0.77,2025-06-13 07:12:24
842,842_1623,Old,247,4,0.59,2025-06-14 12:01:20
842,842_3552,Old,237,8,0.63,2025-06-09 05:04:21
843,843_4097,New,257,8,0.9,2025-06-22 12:07:27
844,844_9498,Old,197,6,0.58,2025-06-15 16:19:01
844,844_1703,Old,178,10,0.62,2025-06-29 06:29:05
844,844_8938,New,284,5,0.71,2025-06-24 02:48:31
845,845_6824,New,259,4,0.81,2025-06-02 04:33:09
846,846_9451,New,245,3,0.64,2025-06-11 16:05:29
847,847_6557,New,286,6,0.61,2025-06-24 02:41:53
847,847_1164,New,261,7,0.65,2025-06-05 10:10:46
848,848_7264,New,222,8,0.6,2025-06-23 05:30:53
848,848_5065,Old,160,8,0.48,2025-06-27 02:30:13
849,849_1989,New,177,7,0.64,2025-06-04 00:51:33
849,849_7149,New,250,6,0.8,2025-06-10 13:12:24
849,849_3536,Old,133,7,0.43,2025-06-28 21:20:40
850,850_1762,Old,283,3,0.7,2025-06-17 13:53:29
850,850_1260,Old,274,7,0.47,2025-06-27 07:28:01
851,851_9048,New,267,0,0.71,2025-06-20 08:32:47
851,851_5805,New,293,5,0.63,2025-06-05 11:19:05
851,851_1414,New,264,5,0.77,2025-06-19 16:32:10
852,852_9725,New,306,2,0.71,2025-06-13 09:26:33
852,852_4202,Old,247,1,0.61,2025-06-30 22:39:07
853,853_8840,Old,250,4,0.43,2025-06-23 07:32:12
854,854_8695,Old,194,4,0.46,2025-06-08 11:33:33
854,854_7209,Old,311,6,0.54,2025-06-12 15:42:32
854,854_3628,New,268,7,0.76,2025-06-28 20:51:07
855,855_9652,New,175,8,0.62,2025-06-24 19:28:12
855,855_2251,New,279,6,0.73,2025-06-13 00:45:17
855,855_4070,New,236,2,0.83,2025-06-13 06:48:58
856,856_2182,New,322,6,0.64,2025-06-27 11:40:22
857,857_6224,Old,229,3,0.48,2025-06-10 10:48:10
857,857_4191,New,321,10,0.87,2025-06-28 14:54:40
857,857_4405,Old,197,3,0.57,2025-06-16 20:55:36
858,858_6458,New,247,6,0.69,2025-06-12 10:56:47
858,858_8839,New,203,7,0.61,2025-06-05 06:30:02
858,858_9795,New,386,5,0.62,2025-06-04 07:33:44
859,859_9973,Old,227,4,0.56,2025-06-07 17:34:08
859,859_8675,Old,136,5,0.64,2025-06-28 19:31:26
860,860_3589,Old,258,5,0.53,2025-06-23 03:50:20
860,860_8181,New,233,3,0.7,2025-06-13 09:57:17
860,860_7223,New,224,2,0.78,2025-06-04 23:18:03
861,861_9970,Old,162,3,0.7,2025-06-30 05:49:38
861,861_5755,New,347,2,0.79,2025-06-14 03:48:33
861,861_2343,New,259,10,0.63,2025-06-28 11:13:51
861,861_6379,Old,263,6,0.66,2025-06-19 08:40:07
862,862_7449,New,242,3,0.79,2025-06-04 19:57:19
863,863_6690,New,341,6,0.71,2025-06-29 01:42:22
863,863_2700,New,215,10,0.82,2025-06-24 01:02:35
864,864_9650,Old,234,5,0.49,2025-06-28 18:26:06
864,864_2086,New,284,7,0.75,2025-06-23 10:55:42
865,865_7880,Old,178,3,0.55,2025-06-23 22:00:29
865,865_8696,New,356,2,0.74,2025-06-14 01:42:01
865,865_3307,Old,248,3,0.49,2025-06-20 07:51:44
865,865_7280,Old,301,6,0.46,2025-06-07 13:24:54
866,866_3963,Old,161,7,0.64,2025-06-24 18:01:42
867,867_7090,Old,175,3,0.56,2025-06-28 12:08:24
868,868_4043,New,256,7,0.69,2025-06-06 12:34:18
868,868_8304,New,270,3,0.64,2025-06-07 09:36:52
869,869_1544,Old,119,7,0.5,2025-06-29 12:46:57
869,869_8109,Old,178,0,0.46,2025-06-13 06:27:07
869,869_1661,New,225,5,0.83,2025-06-29 16:22:02
870,870_5169,New,222,8,0.82,2025-06-28 18:15:36
870,870_4176,Old,243,3,0.43,2025-06-06 22:53:55
871,871_3871,Old,231,5,0.42,2025-06-10 19:50:07
872,872_2959,Old,179,11,0.49,2025-06-06 06:03:54
872,872_8069,Old,256,7,0.43,2025-06-24 08:42:05
872,872_9698,Old,211,11,0.58,2025-06-21 08:12:26
872,872_2041,New,177,5,0.68,2025-06-25 07:29:32
873,873_4203,Old,208,6,0.51,2025-06-18 18:10:59
873,873_1249,New,379,9,0.69,2025-06-22 14:33:03
874,874_7470,Old,274,6,0.7,2025-06-18 01:01:36
875,875_4045,Old,191,8,0.58,2025-06-28 14:34:05
875,875_9820,New,308,0,0.71,2025-06-17 05:00:13
876,876_4921,New,249,10,0.66,2025-06-01 05:40:02
876,876_2022,New,285,6,0.77,2025-06-02 10:20:57
876,876_7590,Old,194,6,0.58,2025-06-01 18:45:52
877,877_2347,Old,314,3,0.6,2025-06-29 17:20:17
877,877_5288,Old,188,5,0.44,2025-06-03 11:25:26
878,878_5747,New,325,6,0.61,2025-06-27 09:22:23
878,878_6551,Old,287,4,0.69,2025-06-07 11:07:53
879,879_3173,New,219,5,0.79,2025-06-06 04:47:23
880,880_6873,Old,187,6,0.59,2025-06-06 05:38:48
881,881_6759,New,198,6,0.87,2025-06-27 00:03:29
882,882_1649,Old,234,6,0.5,2025-06-16 02:43:20
882,882_6618,New,279,7,0.9,2025-06-06 18:15:49
883,883_8664,New,309,6,0.69,2025-06-02 07:46:47
883,883_7063,Old,223,6,0.42,2025-06-22 10:42:30
883,883_2882,New,265,9,0.74,2025-06-12 11:09:30
884,884_5436,Old,306,5,0.64,2025-06-23 07:05:48
884,884_9032,New,245,6,0.69,2025-06-01 07:52:55
884,884_6511,Old,200,8,0.43,2025-06-05 18:17:19
884,884_5562,New,169,5,0.63,2025-06-13 15:35:52
885,885_2057,Old,227,7,0.63,2025-06-07 13:53:32
885,885_7163,Old,234,6,0.45,2025-06-28 23:52:47
885,885_7530,New,225,5,0.75,2025-06-11 14:10:07
885,885_9602,New,333,6,0.64,2025-06-23 20:08:07
886,886_4004,Old,159,2,0.51,2025-06-14 21:26:29
887,887_7039,Old,153,3,0.7,2025-06-14 09:42:15
888,888_5058,Old,182,5,0.48,2025-06-16 19:51:35
888,888_5339,Old,194,4,0.5,2025-06-03 23:12:33
889,889_6819,New,267,6,0.66,2025-06-27 09:47:22
889,889_5136,New,312,6,0.7,2025-06-18 22:03:11
889,889_3192,New,293,6,0.68,2025-06-16 07:18:46
889,889_8856,Old,159,7,0.65,2025-06-24 23:42:11
890,890_9886,Old,248,7,0.58,2025-06-14 14:56:51
891,891_5918,New,230,6,0.76,2025-06-03 19:23:31
891,891_1243,New,318,7,0.72,2025-06-06 14:52:17
891,891_9613,Old,182,6,0.63,2025-06-17 16:03:49
892,892_7801,Old,215,8,0.4,2025-06-24 02:39:12
892,892_6937,Old,137,7,0.69,2025-06-27 20:13:31
892,892_8196,Old,241,6,0.62,2025-06-11 04:18:05
893,893_1245,Old,198,5,0.41,2025-06-07 09:19:00
894,894_9889,Old,198,2,0.59,2025-06-01 21:31:45
895,895_2972,Old,177,8,0.4,2025-06-07 14:09:44
895,895_6208,Old,181,4,0.65,2025-06-27 12:48:33
895,895_2024,Old,217,4,0.68,2025-06-21 02:06:45
895,895_3193,New,241,10,0.65,2025-06-19 22:36:29
896,896_3480,New,195,4,0.61,2025-06-15 06:52:37
896,896_6900,New,194,6,0.63,2025-06-22 12:27:45
896,896_8948,New,162,3,0.67,2025-06-01 17:26:51
896,896_4343,Old,236,4,0.69,2025-06-23 02:18:57
897,897_8419,New,317,5,0.72,2025-06-25 21:34:30
897,897_1825,New,244,3,0.73,2025-06-08 00:30:39
898,898_9608,Old,227,9,0.47,2025-06-25 22:58:42
898,898_4226,New,312,5,0.7,2025-06-10 21:02:06
898,898_4834,Old,234,4,0.56,2025-06-30 14:45:02
898,898_6349,New,257,4,0.7,2025-06-08 04:55:02
899,899_1000,Old,201,1,0.63,2025-06-07 04:32:39
899,899_5808,New,308,7,0.81,2025-06-08 09:01:54
899,899_3588,Old,233,3,0.42,2025-06-11 21:32:06
900,900_3285,Old,365,4,0.44,2025-06-01 12:00:18
900,900_2466,Old,249,5,0.4,2025-06-08 00:49:00
900,900_1197,Old,268,4,0.59,2025-06-16 06:39:13
901,901_8179,New,268,3,0.62,2025-06-07 17:03:25
902,902_7768,New,199,7,0.73,2025-06-24 20:15:34
902,902_2360,New,173,5,0.75,2025-06-18 10:37:06
902,902_3398,Old,197,5,0.61,2025-06-17 00:34:12
902,902_8372,Old,196,4,0.53,2025-06-19 15:26:46
903,903_2446,New,262,5,0.87,2025-06-24 12:26:52
903,903_6755,New,264,7,0.74,2025-06-29 01:45:05
